stockX,flightClub,goat,lowestResellPrice,imageLinks,_id,shoeName,brand,silhoutte,styleID,make,colorway,retailPrice,thumbnail,releaseDate,description,urlKey,resellLinks
129,121,129,[object Object],,61ae9e9bafe8e5749129829c,Nike Air Force 1 Low UV Reactive Swoosh (W),Nike,Nike Air Force 1 Low,DA8301-101,Nike Air Force 1 Low,White/White-White-University Blue,110,"https://images.stockx.com/images/Nike-Air-Force-1-Low-UV-Reactive-Swoosh-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1626424106",,,nike-air-force-1-low-uv-reactive-swoosh-w,[object Object]
168,154,154,[object Object],,61ae9e9bafe8e5749129829d,Nike LD Waffle sacai Undercover Night Maroon Team Royal,Nike,Nike LD Waffle,DJ4877-600,Nike LD Waffle,Night Maroon/Pale Ivory-Ground Grey-Team Royal,170,"https://images.stockx.com/images/Nike-LD-Waffle-sacai-Undercover-Maroon-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1629920517",2021-10-29,"Part of a triple collaboration is the sacai x Undercover x Nike LDWaffle 'Night Maroon Team Royal.' Taking inspiration from the LDV and Waffle Racer, this hybrid silhouette features a burgundy nylon upper with superimposed Swooshes in blue leather and off-white suede and double-stacked overlays in black leather and shaggy grey suede. Each heel tab has dual Nike and sacai branding, with all three company labels being called out on the extended heel piece that distinguishes the stacked foam midsole. It's built on a blue waffle-traction rubber outsole.",nike-ld-waffle-sacai-undercover-team-royal,[object Object]
75,75,75,[object Object],,61ae9e9bafe8e5749129829e,Nike Dunk Low Retro White Black (TD),Nike,Nike Dunk Low Retro,CW1589-100,Nike Dunk Low Retro,White/Black-White,50,"https://images.stockx.com/images/Nike-Dunk-Low-Retro-White-Black-TD-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1630350060",2021-03-10,"A toddlers' shoe, the Dunk Low TD 'Black White' features a classic colorway. Built with leather, the shoe's upper sports a white base, overlaid by contrasting black throughout. More black marks the Swoosh branding, while a lightly padded nylon tongue supports the fit. The tooling continues the two-tone design, including a concentric rubber outsole that draws directly from the Air Jordan 1 for traction.",nike-dunk-low-retro-white-black-td,[object Object]
91,,,[object Object],,61ae9e9bafe8e5749129829f,Nike Air Force 1 Mid White '07,Nike,Nike Air Force 1 Mid,315123-111/CW2289-111,Nike Air Force 1 Mid,White/White,95,"https://images.stockx.com/images/Nike-Air-Force-1-Mid-White-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607058128",2016-01-01,,nike-air-force-1-mid-white-07,[object Object]
116,117,117,[object Object],,61ae9e9bafe8e574912982a0,Jordan 1 Mid Metallic Orange,Jordan,Jordan 1 Mid,DM3531-800,Jordan 1 Mid,Electro Orange/Black-White,115,"https://images.stockx.com/images/Air-Jordan-1-Mid-Metallic-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1625842448",,"The Air Jordan 1 Mid SE 'Electro Orange' features a vibrant look on its classic basketball construction. The shoe's upper is built with leather, finished in white and highlighted by metallic Electro Orange overlays throughout. The 'Wings' logo on the collar contrasts the look in black, while underfoot, the white and Electro Orange look continues onto the tooling, comprised of an Air midsole and concentric rubber outsole.",air-jordan-1-mid-metallic-orange,[object Object]
200,225,225,[object Object],,61ae9e9bafe8e574912982a1,Jordan 3 Retro Georgetown (2021),Jordan,Jordan 3 Retro,CT8532-401,Jordan 3 Retro,Midnight Navy/Cement Grey-White,190,"https://images.stockx.com/images/Air-Jordan-3-Retro-Georgetown-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1616603723",2021-03-20,"The Air Jordan 3 Retro ‘Georgetown’ is clad in the signature colors of the Hoyas, the team that Michael Jordan victimized on the way to an NCAA national championship. The classic silhouette features a navy tumbled leather upper, reinforced with signature elephant print overlays at the toe and heel. Jumpman branding hits adorn the grey synthetic leather tongue and molded navy heel panel. Lightweight cushioning is provided by a polyurethane midsole enhanced with a visible Nike Air unit under the heel.",air-jordan-3-retro-georgetown-2021,[object Object]
324,370,370,[object Object],,61ae9e9bafe8e574912982a2,Jordan 3 Retro A Ma Maniére (W),Jordan,Jordan 3 Retro,DH3434-110,Jordan 3 Retro,White/Medium Grey-Violet Ore-White,200,"https://images.stockx.com/images/Air-Jordan-3-Retro-A-Ma-Maniere-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1619806955",2021-06-10,"The A Ma Maniére x women's Air Jordan 3 Retro SP 'Raised By Women' brings a premium build to its classic basketball construction. Made in collaboration with the Atlanta retailer, the shoe emerges with a tumbled leather construction on the upper, finished in white and complemented by grey suede on the collar, eyestay, heel and toe. The tongues includes mismatched co-branding, with a quilted inner collar and tongue lining supporting the fit. Underfoot, visible Air in the heel of the midsole provides cushioning, giving way to a rubber outsole for traction.",air-jordan-3-retro-a-ma-maniere-w,[object Object]
126,127,127,[object Object],,61ae9e9bafe8e574912982a3,Nike Dunk Low Sunset Pulse (W),Nike,Nike Dunk Low,DN0855-600,Nike Dunk Low,Sunset Pulse/Silver-Purple Pulse,100,"https://images.stockx.com/images/Nike-Dunk-Low-Sunset-Pulse-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1619834860",2021-06-10,"The Nike women’s Dunk Low ‘Sunset Pulse’ updates the retro hoops style with a range of pastel hues between the left and right shoe. Blue, red, yellow, lavender, teal and pink are applied asymmetrically to a low-top cut that combines a soft suede base with metallic leather overlays. Tongue tags, Swooshes and heel tabs are similarly mismatched, featuring alternating gold and silver finishes across each shoe. A solid white midsole sits above a green rubber outsole on the left shoe and a hot pink outsole on the right.",nike-dunk-low-sunset-pulse-w,[object Object]
85,65,65,[object Object],,61ae9e9bafe8e574912982a4,Converse Run Star Hike Hi Black White Gum,Converse,Converse Run Star Hike Hi,166800C,Converse Run Star Hike Hi,Black/White-Gum,100,"https://images.stockx.com/images/Converse-Run-Star-Hike-Hi-Black-White-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607647093",2019-12-28,,converse-run-star-hike-hi-black-white-gum,[object Object]
119,110,120,[object Object],,61ae9e9bafe8e574912982a5,Nike Dunk Low Lime Ice (W),Nike,Nike Dunk Low,DD1503-600,Nike Dunk Low,Light Soft Pink/Ghost-Lime Ice-White,100,"https://images.stockx.com/images/Nike-Dunk-Low-Lime-Ice-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1628170497",2021-07-31,"The Wmns Dunk Low 'Lime Ice' brings pastel accents to its classic construction. The shoe's upper is built with leather, finished in Light Soft Pink on the underlays and accented by Lime Ice on the overlays. The Swoosh branding on the side wall adds light blue to the look, while perforations on the toe box are included for breathability. Underfoot, the rubber cupsole includes more Lime Ice via the concentric rubber outsole.",nike-dunk-low-lime-ice-w,[object Object]
339,299,342,[object Object],,61ae9e9bafe8e574912982a6,adidas Yeezy 500 Utility Black,adidas,adidas Yeezy 500,F36640,adidas Yeezy 500,Utility Black/Utility Black/Utility Black,200,"https://images.stockx.com/images/Adidas-Yeezy-500-Utility-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606319127",2018-07-07,"In July 2018, Kanye West and adidas released the Yeezy 500 ' Utility Black. ' The retro-inspired silhouette counterbalances a sleek, all-black design with its bulky form. What distinguishes this colorway from the standard triple-black finish is a unique use of tone – it's a semi-faded black that coats the combination of mesh and upper suede, as opposed to the pitch-black variety more common in the firmament of the sneaker.",adidas-yeezy-500-utility-black,[object Object]
144,119,120,[object Object],,61ae9e9bafe8e574912982a7,Jordan 1 Mid Chicago Black Toe (GS),Jordan,Jordan 1 Mid,554725-069,Jordan 1 Mid,Black/Black-Gym Red,90,"https://images.stockx.com/images/Air-Jordan-1-Mid-Chicago-Black-Toe-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607650579",2020-04-01,,air-jordan-1-mid-chicago-black-toe-gs,[object Object]
176,173,185,[object Object],,61ae9e9bafe8e574912982a8,Nike Air Max 90 First Use Cream,Nike,Nike Air Max 90,DB0636-100,Nike Air Max 90,Sail/Cream II-Light Bone,180,"https://images.stockx.com/images/Nike-Air-Max-90-First-Use-Cream.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1620169671",,,nike-air-max-90-first-use-cream,[object Object]
98,120,120,[object Object],,61ae9e9bafe8e574912982a9,Jordan 1 Retro High OG A Ma Maniére (TD),Jordan,Jordan 1 Retro High OG,DO7098-100,Jordan 1 Retro High OG,Sail/Burgundy Crush,60,"https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-A-Ma-Maniere-TD.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1637615207",2021-12-03,"The A Ma Maniére x Air Jordan 1 High OG TD 'Airness' is a shoe designed with the Atlanta-based boutique. The classic silhouette with a luxe makeover features a textured ivory suede upper lined in quilted burgundy textile and accented with burgundy snakeskin detailing on the Swoosh and high-cut collar. Matching colored branding elements include a woven Nike tongue tag, a retro Wings logo stamped on the lateral collar, and 'A Ma Maniére' script on the heel overlay. It's built on a rubber cupsole with vintage off-white sidewalls and a burgundy rubber outsole.",air-jordan-1-retro-high-og-a-ma-maniere-td,[object Object]
225,223,243,[object Object],,61ae9e9bafe8e574912982aa,adidas Yeezy 700 V3 Safflower,adidas,adidas Yeezy 700 V3,G54853,adidas Yeezy 700 V3,Safflower/Safflower/Safflower,200,"https://images.stockx.com/images/adidas-Yeezy-700-V3-Safflower-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1609349683",2020-11-14,"The Yeezy 700 V3 'Safflower' emerges with a neutral look on its progressive construction. The shoe's monofilament mesh upper includes striated detailing throughout its design, with a glow-in-the-dark RPU cage that runs the length of the shoe. A black inner bootie and tonal laces support the fit, while underfoot, the EVA midsole is encased in PU, with an exaggerated build at the heel. A rubber outsole is included for traction.",adidas-yeezy-700-v3-safflower,[object Object]
170,215,222,[object Object],,61ae9e9bafe8e574912982ab,Nike Dunk High Black White (2021),Nike,Nike Dunk High,DD1399-105,Nike Dunk High,White/Black-Total Orange,110,"https://images.stockx.com/images/Nike-Dunk-Low-Black-White-2021.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624941957",,,nike-dunk-high-black-white-total-orange-2021,[object Object]
155,157,157,[object Object],,61ae9e9bafe8e574912982ac,Jordan 1 Retro High Light Army Rust Shadow Patina,Jordan,Jordan 1 Retro High,555088-033,Jordan 1 Retro High,Black/Grey-Rust,170,"https://images.stockx.com/images/Air-Jordan-1-Retro-High-Rust-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1617132835",2021-05-04,"The Air Jordan 1 Retro High OG 'Patina', also known as the 'Rust Shadow', brings an aged look to the classic basketball silhouette. The shoe's upper is built with a black tumbled leather base, overlaid by grey nubuck on the heel and collar. The eyestay, forefoot and Swoosh branding all sport a distressed bronze finish, while the tongue tag includes zigzag stitching and green Nike Air branding. Underfoot, the midsole houses Air in the heel for cushioning, giving way to a concentric rubber outsole for traction.",air-jordan-1-retro-high-light-army,[object Object]
238,185,240,[object Object],,61ae9e9bafe8e574912982ad,Nike Air VaporMax Plus Triple Black,Nike,Nike Air VaporMax Plus,924453-004,Nike Air VaporMax Plus,Black/Black-Dark Grey,190,"https://images.stockx.com/images/Nike-Air-VaporMax-Plus-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607005366",2018-01-25,"Debuting in January 2018 alongside fellow colorways ‘Cargo Khaki’, ‘Sunset’ and ‘Photo Blue,’ the ‘Triple Black’ variant of the hybrid Air VaporMax Plus sports a neoprene gradient upper, molded TPU cage, foam midsole, and translucent full-length VaporMax outsole—all in black. Reflective 3M branding on the tongue and ‘VM Air’ branding on the heel complete the look.",nike-air-vapormax-plus-triple-black,[object Object]
85,95,95,[object Object],,61ae9e9bafe8e574912982ae,adidas Ultra Boost DNA 4.0 Core Black,adidas,adidas Ultra Boost DNA 4.0,FY9318,adidas Ultra Boost DNA 4.0,Core Black/Core Black/Cloud White,180,"https://images.stockx.com/images/adidas-Ultra-Boost-DNA-40-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1623165227",,,adidas-ultra-boost-dna-40-core-black,[object Object]
115,100,120,[object Object],,61ae9e9bafe8e574912982af,Jordan 1 Low SE Barely Green (W),Jordan,Jordan 1 Low SE,CZ0776-300,Jordan 1 Low SE,Barely Green/Black-Light Arctic Pink-White,110,"https://images.stockx.com/images/Air-Jordan-1-Low-SE-Barely-Green-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1621454733",,,air-jordan-1-low-se-barely-green-w,[object Object]
480,492,492,[object Object],,61ae9e9bafe8e574912982b0,adidas Yeezy Knit RNR Boot Sulfur,adidas,adidas Yeezy Knit RNR Boot,GY1824,adidas Yeezy Knit RNR Boot,Sulfur/Sulfur/Sulfur,400,"https://images.stockx.com/images/adidas-Yeezy-Knit-RNR-Boot-Sulfur-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1637337737",2021-11-13,"Making its global debut at the Yeezy Season 8 runway show in Paris was the adidas Yeezy Knit Runner Boot 'Sulfur.' Drawing from the low-top Yeezy Knit Runner, the futuristic silhouette features a calf-length canvas collar lined in a waterproof membrane and 150 grams of Thinsulate insulation for added warmth. Velcro closure makes it easy to pull on and off with an upper made from a single piece of knit textile, finished in a deep yellow hue and shored up with a reinforced PU toe. A matching yellow finish is executed on a textured EVA midsole, supported underfoot by a high-traction rubber outsole.",adidas-yeezy-knit-rnr-boot-sulfur,[object Object]
140,138,138,[object Object],,61ae9e9bafe8e574912982b1,Jordan 1 Low SE All-Star (2021),Jordan,Jordan 1 Low,DD1650-001,Jordan 1 Low,Black/White,90,"https://images.stockx.com/images/Air-Jordan-1-Low-SE-All-Star-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1621951718",,"Giving the nod to the NBA's midseason exhibition, the Air Jordan 1 Low 'All Star 2021' emerges with a largely black look and an elevated construction. The shoe's upper features a black leather base, overlaid by tonal patent leather at the toe and heel. The Swoosh also sports a patent leather construction, contrasted by white stitching that's matched by the 'Wings' logo. Underfoot, a white Air midsole provides cushioning, giving way to a concentric rubber outsole for traction.",air-jordan-1-low-se-all-star-2021,[object Object]
167,80,155,[object Object],,61ae9e9bafe8e574912982b2,Nike Air Max 97 Black White Anthricite,Nike,Nike Air Max 97,921826-015,Nike Air Max 97,Black/White-Anthracite,160,"https://images.stockx.com/images/Nike-Air-Max-97-Black-White-Anthricite-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607662607",2019-06-10,,nike-air-max-97-black-white-anthricite,[object Object]
121,110,110,[object Object],,61ae9e9bafe8e574912982b3,Jordan 1 Mid SE Corduroy Sail,Jordan,Jordan 1 Mid SE,DA8009-108,Jordan 1 Mid SE,Sail/Orange Quartz-White-Orange,130,"https://images.stockx.com/images/Air-Jordan-1-Mid-SE-Corduroy-Sail.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1625821208",2021-07-28,"The Wmns Air Jordan 1 Mid SE 'Corduroy' brings an updated construction to the sneaker that started it all. Rather than leather, the shoe's upper is built with corduroy, finished in a mix of off-white and peach, with bright orange highlighting the synthetic suede Swoosh on the side wall. Suede also marks the tongue and 'Wings' logo while underfoot, a white rubber cupsole houses Air in the heel for cushioning. A concentric rubber outsole offers traction.",air-jordan-1-mid-se-corduroy-sail,[object Object]
135,125,130,[object Object],,61ae9e9bafe8e574912982b4,Nike Air Max 90 NRG Bacon (2021),Nike,Nike Air Max 90 NRG,CU1816-100,Nike Air Max 90 NRG,Sail-Sheen-Straw-Medium Brown,140,"https://images.stockx.com/images/Nike-Air-Max-90-NRG-Bacon-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1616604639",2021-03-26,"The DQM x Air Max 90 'Bacon' 2021 released as part of a collaboration with Dave's Quality Meat. Originally released in 2004, this 2021 drop includes an off-white leather base overlaid by red suede, with pink leather marking the Swoosh and brown TPU accents throughout, all designed to look like strips of bacon. Underfoot, the heel of the midsole includes visible Air for cushioning, giving way to a rubber waffle outsole for traction.",nike-air-max-90-nrg-bacon-2021,[object Object]
112,80,103,[object Object],,61ae9e9bafe8e574912982b5,Jordan 1 Mid Triple White (GS),Nike,Jordan 1 Mid,554725-130,Jordan 1 Mid,White/White/White,90,"https://images.stockx.com/images/Air-Jordan-1-Mid-Triple-White-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606761693",2020-06-30,,air-jordan-1-mid-triple-white-gs,[object Object]
149,115,115,[object Object],,61ae9e9bafe8e574912982b6,Jordan 1 Low Brushstroke,Jordan,Jordan 1 Low,DM3528-100,Jordan 1 Low,Natural/Black-Multi,100,"https://images.stockx.com/images/Air-Jordan-1-Low-Brushstroke-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1632231345",2021-08-17,,air-jordan-1-low-brushstroke,[object Object]
118,,,[object Object],,61ae9e9bafe8e574912982b7,Nike Tech Fleece Full Zip Hoodie Black,Nike,Nike Tech Fleece Full Zip,CU4489-010,Nike Tech Fleece Full Zip,Black,,"https://images.stockx.com/images/Nike-Tech-Fleece-Full-Zip-Hoodie-Black.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1615596465",,"This Nike Tech Fleece Full Zip Hoodie in black delivers a clean look and extra warmth. Featuring a double-sided spacer fabric, this hoodie is built to provide warmth without the weight. The hoodie features a small black Nike logo on its chest and an extra zippable pocket on the left arm.
<br>
<br>
The black Nike Tech Fleece Full Zip Hoodie was originally made available at the retail price of $130.",nike-tech-fleece-full-zip-hoodie-black,[object Object]
116,119,120,[object Object],,61ae9e9bafe8e574912982b8,Jordan 1 Low White University Red Black,Jordan,Jordan 1 Low,553558-118,Jordan 1 Low,White/University Red-Black,90,"https://images.stockx.com/images/Air-Jordan-1-Low-White-University-Red-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1624632555",2020-09-01,,air-jordan-1-low-white-university-red-black,[object Object]
169,151,164,[object Object],,61ae9e9bafe8e574912982b9,Jordan 1 Mid UNC (W),Jordan,Jordan 1 Mid,BQ6472-114,Jordan 1 Mid,White/Dark Powder Blue-White,115,"https://images.stockx.com/images/Air-Jordan-1-Mid-UNC-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607655608",2020-01-01,,air-jordan-1-mid-unc-w,[object Object]
112,129,129,[object Object],,61ae9e9bafe8e574912982ba,Jordan 1 Low Green Toe (GS),Jordan,Jordan 1 Low,553560-371,Jordan 1 Low,Noble Green/White/Black/Pollen,90,"https://images.stockx.com/images/Air-Jordan-1-Low-Noble-Green-GS.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1633428573",2021-10-12,,air-jordan-1-low-noble-green-gs,[object Object]
158,160,169,[object Object],,61ae9e9bafe8e574912982bb,Jordan 1 Retro High NC to Chi Leather (W),Jordan,Jordan 1 Retro High,CD0461-046,Jordan 1 Retro High,Black/Dark Powder Blue-Gym Red,170,"https://images.stockx.com/images/Air-Jordan-1-Retro-High-UNC-Chicago-Leather-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322288",2020-02-13,"The Wmns Air Jordan 1 High OG 'UNC To Chicago' looks to Michael Jordan's basketball journey to create a hybrid colorway. The shoe's heel starts off in college, with a Dark Powder Blue look modeled after the University of North Carolina Tar Heels. The toe sports Gym Red as a nod to the Chicago Bulls, while the rest of the leather construction is finished in black. Underfoot, a white Air midsole gives way to a Gym Red outsole.",air-jordan-1-retro-high-unc-chicago-leather-w,[object Object]
